,,,P卷,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,姓名,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,,,
AB卷,年级,院区,标准答案,D,D,A,C,B,D,C,E,D,B,D,E,B,D,A,A,C,C,C,A,E,B,D,D,C,A,D,E,C,D,B,A,A,E,D,E,D,D,B,A,E,D,ABCE,ABDE,ACE,ABCD,BDE,B,BD,BD,30,60,14.6211414663075
A,1,A,1,0,2,2,2,2,2,2,2,2,0,2,2,2,0,2,0,2,2,2,0,2,2,2,0,0,2,0,2,2,0,2,2,2,0,2,2,2,0,2,2,2,2,2,0,2,0,0,2,0,0,34,68,
A,1,A,4,0,0,2,0,0,2,2,2,0,0,0,2,2,0,2,0,0,0,2,0,0,0,2,0,2,2,0,2,0,0,0,2,2,0,0,2,2,2,2,2,0,0,2,2,0,0,0,0,0,0,21,42,
A,1,A,5,0,2,2,0,2,2,2,2,2,0,2,2,2,0,2,2,0,0,2,0,0,2,2,0,0,2,0,0,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,0,32,64,
A,1,A,6,0,0,2,2,2,2,2,2,0,0,2,2,0,0,2,2,0,2,2,0,0,0,2,2,2,2,0,0,2,0,0,2,2,2,2,0,0,2,2,2,0,2,2,0,0,0,0,2,0,0,27,54,
A,1,A,11,0,2,2,2,2,2,2,2,2,0,2,2,0,0,2,0,0,2,2,2,0,0,0,2,2,2,0,0,0,0,2,2,2,0,2,2,0,2,2,2,0,2,0,0,0,0,0,2,0,0,27,54,
A,1,B,13,0,0,0,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,0,0,0,34,68,
A,1,B,15,0,2,2,2,2,2,0,2,2,2,2,0,2,0,2,2,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,2,2,0,2,0,2,2,2,2,2,2,2,0,0,0,2,2,0,0,27,54,
A,1,B,16,0,0,0,0,2,2,2,2,2,0,2,2,2,0,2,0,0,0,0,2,0,2,2,0,0,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,2,2,0,29,58,
A,1,B,18,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,0,0,0,0,2,2,2,2,0,0,0,0,0,2,2,0,2,2,2,2,2,0,2,2,0,0,0,0,0,2,0,0,29,58,
B,1,A,26,0,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,0,0,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,0,2,0,36,72,
B,1,B,31,0,0,2,2,2,2,0,2,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,2,0,2,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,16,32,
B,1,B,32,0,0,2,2,0,0,2,2,2,0,2,0,0,2,0,0,0,0,0,2,0,0,2,2,0,2,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,15,30,
B,1,A,33,0,0,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,0,2,2,2,2,0,0,2,2,2,2,0,2,2,2,2,0,2,0,2,0,0,0,2,2,0,2,36,72,
B,1,B,36,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,0,0,0,0,2,0,2,38,76,
B,1,A,44,0,2,0,2,2,2,2,2,2,2,2,2,2,0,2,0,0,0,2,0,0,2,2,0,2,2,2,2,0,0,0,2,2,2,0,2,2,2,2,2,2,2,2,2,0,0,0,2,0,0,32,64,
B,1,A,45,0,2,2,2,0,2,2,2,0,0,2,2,2,0,2,2,2,2,2,0,0,2,2,0,2,0,2,2,0,0,2,2,2,0,0,2,2,2,0,2,0,0,0,0,0,0,2,0,2,0,28,56,
B,1,A,47,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,0,41,82,
B,1,A,48,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,0,41,82,
B,1,A,49,0,2,2,2,2,0,2,2,2,2,2,2,2,2,0,0,2,2,0,0,0,0,0,0,2,2,2,0,2,0,0,0,0,2,2,2,2,2,2,0,0,2,0,0,0,0,2,2,0,0,27,54,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.2,64.4,11.1563057458433
A,2,A,2,0,2,2,2,2,0,0,2,2,0,2,2,2,0,2,0,0,0,2,0,0,2,2,0,2,2,0,0,0,0,2,2,0,0,0,2,0,2,2,2,2,2,0,2,2,0,2,2,0,0,27,54,
A,2,A,3,0,0,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,2,0,2,0,0,2,0,0,2,0,0,0,0,2,2,2,0,0,2,0,2,2,2,2,2,0,0,0,0,2,2,0,0,25,50,
A,2,A,7,0,2,0,2,2,2,2,2,2,2,2,2,2,0,2,0,2,0,0,0,2,2,2,2,2,2,0,0,0,2,0,2,2,0,0,2,2,2,2,0,0,2,2,0,0,2,2,0,0,0,30,60,
A,2,A,10,0,2,2,0,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,0,2,2,0,0,2,2,0,0,0,2,2,2,0,2,0,2,2,0,2,2,0,2,0,0,2,2,0,2,0,32,64,
A,2,A,12,0,0,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,2,2,0,0,2,0,0,2,0,2,0,0,2,35,70,
A,2,A,14,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,0,2,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,0,2,2,2,0,0,0,2,2,0,0,38,76,
A,2,B,17,0,2,2,2,2,2,2,2,2,0,2,2,2,0,2,0,0,0,2,0,0,2,0,0,2,0,2,0,0,0,0,2,2,0,2,0,2,2,2,2,0,0,0,0,0,0,2,2,0,0,25,50,
A,2,A,22,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,2,0,22,44,
